product_id,product_name,product_category,price,discount_level,delivery_time,shelf_life_days,stock_quantity,customer_rating
3708,Bread,Fruits,322.7,Low,100,296,180,3.5
3709,Soda,Fruits,40.59,None,91,258,51,4.9
3710,Tomato,Dairy,329.65,Medium,68,101,151,3.1
3711,Apple,Dairy,456.67,High,73,30,153,2.1
3712,Shampoo,Beverages,195.93,Low,114,108,104,1.6
3713,Butter,Vegetables,420.68,Low,150,107,110,5.0
3714,Butter,Snacks,163.45,None,163,79,91,3.3
3715,Banana,Fruits,289.35,None,79,89,36,2.5
3716,Juice,Snacks,327.73,Low,140,218,116,1.9
3717,Apple,Beverages,342.22,High,21,117,175,4.8
3718,Butter,Fruits,442.45,Medium,50,316,66,3.5
3719,Bread,Beverages,124.96,High,114,61,168,1.2
3720,Juice,Beverages,138.56,Medium,74,105,48,1.2
3721,Apple,Bakery,354.98,Low,72,254,27,4.8
3722,Chips,Dairy,96.82,High,17,139,31,3.8
3723,Chips,Personal Care,237.49,Low,168,145,98,1.4
3724,Juice,Bakery,19.82,High,20,88,198,3.5
3725,Soda,Snacks,79.08,Medium,26,211,70,2.7
3726,Soda,Personal Care,342.63,Low,164,234,31,4.2
3727,Bread,Snacks,376.26,Low,133,360,165,2.1
3728,Apple,Dairy,66.51,Low,104,306,147,2.5
3729,Apple,Personal Care,121.58,None,164,65,135,1.7
3730,Juice,Bakery,58.46,Low,124,221,67,2.0
3731,Milk,Snacks,222.37,High,132,60,153,1.8
3732,Chips,Bakery,71.8,Medium,96,33,69,1.1
3733,Apple,Dairy,224.28,None,65,115,47,1.2
3734,Juice,Personal Care,368.73,Low,103,96,95,4.3
3735,Tomato,Personal Care,344.86,Medium,107,146,196,4.2
3736,Banana,Fruits,147.43,Low,28,106,107,1.6
3737,Tomato,Beverages,340.14,Low,66,75,45,3.7
3738,Shampoo,Beverages,464.58,Medium,168,17,185,4.0
3739,Bread,Bakery,180.29,Low,25,161,197,1.2
3740,Apple,Personal Care,171.27,None,54,85,66,1.4
3741,Shampoo,Snacks,290.0,Low,164,104,28,3.3
3742,Butter,Bakery,130.3,Low,163,87,82,2.5
3743,Shampoo,Bakery,329.27,None,166,222,137,3.8
3744,Juice,Vegetables,417.81,Low,122,241,70,3.2
3745,Apple,Personal Care,235.07,Low,130,129,192,1.1
3746,Banana,Beverages,342.96,High,112,205,64,3.7
3747,Juice,Personal Care,329.42,Medium,136,6,144,1.8
3748,Juice,Dairy,28.95,Medium,53,66,21,2.3
3749,Bread,Bakery,99.87,Low,118,24,99,3.9
3750,Bread,Vegetables,447.83,None,166,214,13,4.1
3751,Chips,Vegetables,470.06,Low,118,350,5,2.4
3752,Chips,Beverages,392.42,Medium,119,184,157,1.4
3753,Soda,Beverages,461.41,Low,120,66,46,4.1
3754,Milk,Beverages,160.01,Low,139,277,147,4.5
3755,Apple,Dairy,131.38,None,143,299,143,4.9
3756,Apple,Vegetables,198.31,High,18,245,195,2.3
3757,Shampoo,Snacks,37.12,High,24,255,33,1.5
3758,Apple,Dairy,406.84,None,67,14,0,4.8
3759,Apple,Fruits,492.25,Medium,11,191,175,2.6
3760,Milk,Bakery,413.77,None,140,114,7,1.4
3761,Butter,Beverages,281.94,Low,64,32,21,3.0
3762,Chips,Vegetables,154.69,None,62,65,67,1.8
3763,Chips,Bakery,106.87,None,103,62,33,2.4
3764,Banana,Personal Care,188.39,None,81,304,187,2.3
3765,Apple,Dairy,336.82,High,49,343,172,4.9
3766,Milk,Fruits,229.06,Medium,48,256,36,3.6
3767,Chips,Personal Care,467.69,None,150,260,120,3.0
3768,Milk,Dairy,428.57,Low,113,149,22,3.1
3769,Tomato,Dairy,60.18,None,114,83,83,3.4
3770,Butter,Snacks,74.45,None,174,345,116,4.5
3771,Apple,Bakery,341.36,High,64,298,23,1.6
3772,Banana,Snacks,123.08,None,169,290,140,3.4
3773,Shampoo,Dairy,397.6,Medium,151,292,68,2.3
3774,Chips,Fruits,299.77,Low,74,218,79,3.3
3775,Tomato,Vegetables,122.62,None,164,24,59,3.1
3776,Milk,Vegetables,244.56,Low,33,362,37,1.1
3777,Bread,Personal Care,208.98,High,124,234,175,3.3
3778,Juice,Bakery,437.85,Medium,122,68,153,3.8
3779,Apple,Beverages,25.76,None,31,40,76,2.0
3780,Apple,Beverages,448.96,Medium,87,215,84,1.4
3781,Tomato,Vegetables,329.52,High,54,175,128,1.8
3782,Milk,Dairy,371.39,None,145,30,3,3.5
3783,Soda,Dairy,11.28,Low,73,267,194,2.9
3784,Apple,Snacks,317.84,None,106,294,113,4.5
3785,Soda,Bakery,298.36,Low,124,168,79,2.1
3786,Bread,Snacks,273.23,Medium,30,66,108,2.5
3787,Tomato,Beverages,395.07,None,169,90,140,3.1
3788,Milk,Vegetables,282.38,None,114,77,166,2.8
3789,Milk,Personal Care,429.98,Low,54,64,30,3.2
3790,Butter,Dairy,123.99,Low,53,324,151,2.2
3791,Juice,Vegetables,404.93,Low,50,182,127,1.7
3792,Chips,Fruits,97.86,Medium,105,56,78,4.2
3793,Chips,Vegetables,408.43,None,148,149,4,1.2
3794,Shampoo,Fruits,470.83,Low,110,320,126,2.5
3795,Banana,Snacks,174.49,None,124,81,176,1.3
3796,Tomato,Snacks,269.64,High,27,123,85,3.9
3797,Bread,Beverages,332.58,Low,148,213,85,2.5
3798,Milk,Vegetables,48.94,None,36,186,138,1.1
3799,Juice,Vegetables,252.1,None,111,142,23,1.3
3800,Soda,Fruits,186.69,None,38,129,44,1.8
3801,Tomato,Snacks,437.5,None,158,157,110,4.1
3802,Shampoo,Fruits,439.57,Medium,38,22,33,4.2
3803,Tomato,Snacks,353.38,Medium,146,68,138,5.0
3804,Shampoo,Fruits,331.3,Low,111,240,184,2.0
3805,Milk,Snacks,369.51,Low,100,83,156,1.2
3806,Banana,Fruits,189.33,Medium,14,63,149,2.1
3807,Shampoo,Personal Care,208.21,Low,106,255,160,1.7
3808,Milk,Snacks,281.32,None,24,318,199,3.8
3809,Milk,Bakery,469.63,None,14,65,121,4.9
3810,Banana,Fruits,364.76,High,157,122,176,2.1
3811,Chips,Vegetables,279.98,Medium,110,83,108,2.3
3812,Tomato,Beverages,387.5,None,90,241,22,2.4
3813,Apple,Bakery,191.74,None,123,331,196,4.4
3814,Apple,Bakery,367.93,Medium,13,175,28,3.3
3815,Soda,Fruits,211.23,Low,43,248,5,4.9
3816,Soda,Beverages,147.03,Medium,49,212,51,3.5
3817,Apple,Vegetables,308.76,None,159,348,88,3.8
3818,Bread,Bakery,346.57,High,136,91,88,1.4
3819,Apple,Vegetables,235.05,Medium,151,143,121,4.8
3820,Soda,Snacks,287.1,None,145,92,141,3.5
3821,Juice,Personal Care,350.09,Low,137,137,16,3.1
3822,Soda,Beverages,386.18,None,76,43,27,2.5
3823,Bread,Personal Care,448.83,Low,166,180,8,1.3
3824,Tomato,Dairy,183.73,Medium,123,84,114,1.5
3825,Apple,Snacks,476.22,Low,128,24,123,1.0
3826,Banana,Beverages,322.27,Medium,103,225,193,5.0
3827,Juice,Fruits,395.97,None,21,341,3,4.1
3828,Milk,Personal Care,352.89,Medium,61,279,147,4.2
3829,Bread,Fruits,110.73,Low,11,192,168,3.9
3830,Soda,Vegetables,45.0,Medium,10,158,35,2.9
3831,Banana,Bakery,365.88,None,64,147,133,1.4
3832,Shampoo,Personal Care,260.42,Low,113,255,64,1.3
3833,Chips,Dairy,354.08,Low,108,216,177,4.7
3834,Apple,Fruits,243.65,Low,171,153,191,1.0
3835,Chips,Beverages,162.99,Low,77,179,2,3.8
3836,Bread,Personal Care,149.66,Low,91,176,36,3.5
3837,Shampoo,Personal Care,367.96,High,149,138,108,3.0
3838,Shampoo,Bakery,145.62,None,59,120,2,4.9
3839,Shampoo,Bakery,360.19,Medium,30,361,160,1.8
3840,Milk,Beverages,198.14,Low,19,207,186,4.1
3841,Bread,Bakery,387.74,Low,94,299,142,3.7
3842,Tomato,Fruits,79.98,Medium,113,150,55,4.9
3843,Chips,Beverages,110.44,High,98,242,60,4.7
3844,Tomato,Beverages,346.1,Low,123,232,67,1.5
3845,Banana,Vegetables,284.51,High,124,259,78,2.2
3846,Butter,Dairy,109.9,None,23,296,70,4.4
3847,Juice,Personal Care,452.39,Medium,177,160,110,1.9
3848,Juice,Vegetables,145.21,Low,113,343,195,2.5
3849,Tomato,Dairy,216.32,Low,91,354,189,3.5
3850,Butter,Beverages,109.12,Low,39,247,194,3.3
3851,Butter,Personal Care,200.13,Low,23,211,22,3.6
3852,Apple,Bakery,250.91,Low,119,258,13,3.9
3853,Banana,Dairy,154.67,Low,154,262,133,3.9
3854,Bread,Beverages,386.86,Medium,71,77,32,4.0
3855,Butter,Beverages,203.03,Low,119,39,8,5.0
3856,Soda,Vegetables,367.46,Low,159,133,139,2.4
3857,Juice,Vegetables,111.47,None,62,192,116,1.2
3858,Soda,Bakery,194.75,Medium,169,323,94,2.4
3859,Banana,Snacks,13.95,Medium,85,99,178,4.6
3860,Butter,Fruits,381.73,None,64,224,2,1.3
3861,Chips,Snacks,316.68,None,31,305,183,3.6
3862,Juice,Snacks,410.73,None,175,129,45,2.7
3863,Apple,Personal Care,233.25,High,112,189,35,4.7
3864,Apple,Personal Care,401.87,Medium,54,41,140,4.7
3865,Shampoo,Bakery,327.32,None,128,267,12,4.1
3866,Milk,Personal Care,11.77,Medium,17,114,185,1.4
3867,Butter,Dairy,134.31,None,74,182,84,1.1
3868,Banana,Bakery,252.01,None,177,146,161,1.5
3869,Juice,Bakery,313.16,High,14,138,42,2.3
3870,Milk,Beverages,42.14,High,54,153,127,2.0
3871,Banana,Beverages,355.49,Medium,55,292,155,2.5
3872,Tomato,Beverages,276.33,Low,173,262,183,1.6
3873,Butter,Fruits,267.63,Low,154,43,46,4.0
3874,Bread,Dairy,153.1,High,178,309,162,4.4
3875,Bread,Dairy,301.46,Medium,167,287,18,3.0
3876,Butter,Beverages,23.47,None,88,316,82,4.8
3877,Shampoo,Snacks,41.7,Low,157,18,96,1.5
3878,Shampoo,Fruits,369.6,High,173,363,178,1.4
3879,Bread,Snacks,167.73,High,75,285,98,1.8
3880,Chips,Vegetables,180.01,Medium,13,57,147,4.9
3881,Juice,Dairy,112.11,Medium,97,15,28,2.7
3882,Bread,Dairy,228.35,None,64,167,127,4.7
3883,Chips,Snacks,35.48,Medium,68,187,71,1.8
3884,Milk,Fruits,157.18,Medium,179,190,64,4.4
3885,Chips,Dairy,268.29,None,11,41,37,2.2
3886,Milk,Snacks,238.16,Medium,55,13,176,3.9
3887,Banana,Bakery,499.84,High,11,32,123,4.9
3888,Soda,Bakery,200.49,None,138,315,93,4.7
3889,Banana,Personal Care,199.63,Medium,22,178,155,4.3
3890,Bread,Fruits,256.76,Medium,79,131,32,1.2
3891,Milk,Snacks,103.25,Low,31,74,12,3.4
3892,Bread,Personal Care,439.39,Medium,26,287,171,4.3
3893,Butter,Bakery,290.41,None,95,270,100,2.6
3894,Juice,Fruits,104.13,Medium,79,155,179,3.9
3895,Apple,Personal Care,398.79,Low,125,153,126,1.6
3896,Bread,Beverages,26.82,Medium,12,222,76,1.7
3897,Juice,Fruits,491.46,Low,119,130,120,3.6
3898,Chips,Vegetables,433.92,None,90,7,168,2.7
3899,Banana,Beverages,294.02,Low,110,191,48,1.9
3900,Chips,Personal Care,64.53,None,44,47,109,2.1
3901,Apple,Snacks,115.48,None,160,103,134,3.5
3902,Milk,Beverages,146.92,None,144,267,35,3.9
3903,Butter,Beverages,128.11,Medium,59,194,92,1.8
3904,Juice,Personal Care,253.78,High,19,46,153,4.8
3905,Butter,Snacks,472.83,High,28,101,154,1.0
3906,Soda,Snacks,227.64,High,32,264,23,3.8
3907,Bread,Bakery,334.17,Medium,104,222,198,2.2
3908,Milk,Vegetables,347.41,None,73,140,80,2.9
3909,Soda,Snacks,437.07,Medium,170,344,160,3.3
3910,Tomato,Dairy,26.57,Medium,105,149,97,3.2
3911,Bread,Dairy,208.12,None,106,9,145,4.1
3912,Chips,Vegetables,394.52,Medium,18,140,104,4.3
3913,Banana,Fruits,409.28,Low,134,11,4,1.3
3914,Juice,Personal Care,464.39,High,166,41,128,3.8
3915,Apple,Fruits,354.37,Medium,27,315,70,2.6
3916,Apple,Dairy,130.13,High,91,71,121,4.3
3917,Chips,Snacks,257.78,None,38,329,2,3.4
3918,Shampoo,Vegetables,25.85,None,125,9,35,1.0
3919,Apple,Fruits,326.99,High,92,277,162,3.7
3920,Juice,Fruits,281.6,None,70,62,178,4.7
3921,Chips,Personal Care,336.75,Low,142,159,120,1.3
3922,Milk,Beverages,465.77,Medium,114,364,139,3.0
3923,Apple,Dairy,346.77,High,123,117,14,3.5
3924,Butter,Snacks,167.02,None,78,96,131,1.8
3925,Chips,Vegetables,107.38,None,127,328,183,3.6
3926,Juice,Fruits,428.77,Low,24,248,15,1.2
3927,Butter,Personal Care,105.22,Low,99,288,133,4.6
3928,Bread,Beverages,89.19,Low,97,93,62,4.1
3929,Bread,Dairy,111.24,High,92,182,22,4.8
3930,Apple,Dairy,259.33,Medium,29,232,76,2.7
3931,Butter,Personal Care,70.85,High,116,71,171,1.1
3932,Banana,Vegetables,469.68,None,82,126,0,2.4
3933,Bread,Fruits,483.46,Medium,101,163,184,3.1
3934,Banana,Vegetables,487.16,High,25,361,75,4.7
3935,Milk,Personal Care,29.17,Medium,84,272,26,4.5
3936,Chips,Personal Care,473.64,None,107,187,24,3.4
3937,Soda,Vegetables,498.73,High,162,361,85,3.9
3938,Juice,Bakery,471.79,Low,128,8,61,4.8
3939,Chips,Beverages,338.76,Medium,66,125,145,4.4
3940,Juice,Dairy,353.6,None,158,234,92,3.6
3941,Butter,Bakery,69.9,Medium,142,302,29,3.2
3942,Milk,Snacks,438.41,High,146,223,157,2.9
3943,Tomato,Dairy,39.22,Low,20,186,83,4.0
3944,Apple,Dairy,165.69,None,114,282,174,4.2
3945,Juice,Beverages,495.66,None,74,261,149,1.9
3946,Juice,Snacks,216.94,None,35,308,124,2.9
3947,Butter,Fruits,74.27,Low,28,47,169,4.1
3948,Banana,Snacks,484.95,Medium,25,362,33,3.7
3949,Chips,Fruits,492.23,None,65,22,190,3.4
3950,Tomato,Snacks,101.65,None,110,202,3,2.3
3951,Shampoo,Vegetables,433.75,Low,123,181,30,3.4
3952,Apple,Personal Care,201.31,Low,77,80,50,3.4
3953,Soda,Snacks,196.87,Medium,87,185,49,2.7
3954,Shampoo,Bakery,138.72,Medium,39,154,13,4.8
3955,Chips,Bakery,31.91,High,16,86,7,3.6
3956,Apple,Beverages,141.32,None,149,14,100,4.4
3957,Juice,Personal Care,36.35,Low,161,284,68,1.5
3958,Soda,Personal Care,462.94,Low,116,216,135,4.0
3959,Banana,Fruits,334.24,None,31,144,138,3.4
3960,Tomato,Dairy,444.45,Low,39,264,28,2.2
3961,Banana,Beverages,361.47,Medium,176,232,182,1.5
3962,Milk,Bakery,74.33,None,157,340,166,2.5
3963,Butter,Bakery,470.88,None,163,9,140,2.8
3964,Apple,Fruits,450.95,Medium,58,87,63,1.6
3965,Banana,Bakery,180.56,Medium,78,10,48,3.7
3966,Shampoo,Bakery,64.65,Low,51,156,18,2.2
3967,Butter,Fruits,355.04,Medium,15,227,126,4.2
3968,Banana,Bakery,366.9,High,43,185,194,3.6
3969,Bread,Dairy,449.45,None,131,267,82,2.2
3970,Milk,Vegetables,35.8,None,133,270,95,2.4
3971,Chips,Beverages,79.43,None,19,171,114,4.8
3972,Tomato,Dairy,303.14,Medium,37,82,102,4.8
3973,Milk,Dairy,313.37,Low,12,46,179,2.7
3974,Butter,Vegetables,26.47,High,86,66,116,3.7
3975,Bread,Personal Care,204.5,Medium,120,282,77,4.9
3976,Apple,Beverages,296.24,Low,135,317,70,5.0
3977,Shampoo,Dairy,371.58,None,44,356,19,1.3
3978,Tomato,Bakery,164.91,Low,123,35,95,3.2
3979,Tomato,Vegetables,247.11,None,71,8,109,3.9
3980,Milk,Personal Care,408.89,High,61,113,181,1.7
3981,Butter,Beverages,477.41,Low,125,97,94,4.3
3982,Apple,Snacks,122.85,None,56,103,85,2.9
3983,Juice,Fruits,133.99,Low,165,196,132,3.0
3984,Bread,Bakery,470.51,None,110,337,94,2.1
3985,Juice,Vegetables,204.0,Low,32,216,78,2.2
3986,Shampoo,Fruits,361.99,None,116,87,189,1.3
3987,Apple,Personal Care,310.01,Medium,44,211,144,4.7
3988,Apple,Personal Care,149.94,Low,112,119,180,2.5
3989,Bread,Snacks,330.25,Low,128,256,36,1.6
3990,Soda,Dairy,331.23,Medium,41,65,18,1.6
3991,Juice,Dairy,300.3,None,11,360,137,2.6
3992,Banana,Beverages,58.83,Low,121,257,43,3.5
3993,Tomato,Vegetables,497.63,Low,131,83,176,4.1
3994,Soda,Vegetables,206.2,Low,25,200,88,4.7
3995,Banana,Personal Care,322.74,High,153,266,36,3.5
3996,Butter,Beverages,444.02,None,101,326,57,2.7
3997,Bread,Fruits,217.41,Medium,63,336,127,2.7
3998,Butter,Dairy,389.22,Low,157,300,142,3.3
3999,Tomato,Dairy,486.19,Low,42,240,147,3.2
4000,Chips,Personal Care,185.88,Medium,145,173,182,3.6
4001,Banana,Vegetables,208.58,None,161,11,140,3.0
4002,Soda,Personal Care,453.73,Medium,62,26,147,1.2
4003,Banana,Vegetables,88.23,None,73,76,42,3.0
4004,Banana,Beverages,24.01,Low,67,110,168,1.1
4005,Bread,Snacks,455.36,Medium,127,143,47,1.7
4006,Butter,Fruits,412.58,None,46,34,55,2.5
4007,Juice,Bakery,486.57,Medium,21,328,110,3.2
4008,Chips,Snacks,38.54,None,93,93,195,1.7
4009,Bread,Snacks,86.53,Medium,141,157,171,2.1
4010,Shampoo,Vegetables,61.6,Low,103,77,174,2.5
4011,Bread,Vegetables,344.87,Medium,168,332,177,1.8
4012,Tomato,Vegetables,306.94,High,95,242,31,5.0
4013,Chips,Snacks,186.07,Low,47,326,53,4.2
4014,Apple,Personal Care,38.14,None,174,345,166,4.2
4015,Shampoo,Fruits,323.43,High,101,255,185,3.3
4016,Milk,Personal Care,289.36,None,23,309,60,4.8
4017,Bread,Vegetables,65.32,Medium,84,12,109,3.9
4018,Banana,Dairy,455.37,High,137,211,110,2.3
4019,Juice,Personal Care,107.49,Medium,82,262,99,3.4
4020,Apple,Fruits,374.32,None,161,288,199,3.2
4021,Bread,Dairy,443.69,None,19,143,146,3.3
4022,Bread,Fruits,293.94,None,47,50,68,4.3
4023,Soda,Vegetables,130.96,Low,114,130,149,3.0
4024,Soda,Personal Care,161.53,None,174,25,162,3.9
4025,Apple,Bakery,444.02,Medium,179,174,137,2.0
4026,Butter,Beverages,156.15,Low,41,36,142,4.7
4027,Soda,Vegetables,375.63,High,23,154,1,1.3
4028,Banana,Snacks,495.18,Medium,141,210,149,5.0
4029,Shampoo,Bakery,499.91,High,161,337,111,3.5
4030,Milk,Snacks,271.41,None,105,25,98,2.9
4031,Chips,Fruits,415.01,Low,19,294,102,2.2
4032,Milk,Snacks,495.22,Low,127,142,11,2.6
4033,Milk,Bakery,193.59,None,116,69,124,4.1
4034,Chips,Bakery,133.68,Medium,25,69,189,1.6
4035,Soda,Vegetables,65.97,Medium,176,92,44,2.0
4036,Apple,Dairy,79.04,None,105,327,185,1.5
4037,Chips,Vegetables,428.24,None,27,47,147,2.7
4038,Tomato,Fruits,298.47,None,162,145,178,2.5
4039,Butter,Snacks,438.12,Medium,16,8,6,3.6
4040,Shampoo,Dairy,396.83,High,135,283,151,5.0
4041,Juice,Personal Care,340.13,None,124,330,66,4.6
4042,Soda,Beverages,308.56,Low,120,45,69,4.5
4043,Butter,Bakery,33.69,High,91,94,96,3.6
4044,Chips,Dairy,437.41,Low,140,260,52,2.1
4045,Tomato,Personal Care,214.74,Medium,138,312,161,2.5
4046,Juice,Dairy,284.3,None,42,149,160,2.0
4047,Shampoo,Vegetables,20.76,Low,83,311,92,1.5
4048,Shampoo,Personal Care,468.68,Low,117,315,150,2.7
4049,Soda,Beverages,452.34,Medium,68,188,57,4.6
4050,Chips,Bakery,276.21,None,81,123,195,4.0
4051,Butter,Fruits,292.88,None,169,117,68,4.9
4052,Apple,Fruits,355.46,Low,96,295,167,1.8
4053,Butter,Dairy,139.7,Low,154,253,46,3.0
4054,Butter,Personal Care,118.74,High,26,328,42,4.2
4055,Shampoo,Dairy,340.27,Medium,98,96,188,2.8
4056,Apple,Snacks,61.17,None,158,63,169,2.4
4057,Apple,Beverages,232.49,High,64,273,61,4.3
4058,Soda,Bakery,251.45,None,15,322,194,2.7
4059,Juice,Dairy,196.86,Low,93,98,54,4.7
4060,Bread,Snacks,100.78,Medium,93,258,106,2.1
4061,Milk,Personal Care,184.1,None,163,179,48,4.6
4062,Milk,Beverages,175.4,None,169,7,105,2.1
4063,Shampoo,Bakery,254.64,Low,81,25,176,2.2
4064,Bread,Fruits,340.59,Medium,118,108,77,2.7
4065,Juice,Snacks,484.44,Low,121,325,118,3.1
4066,Bread,Personal Care,80.64,Low,38,273,160,2.7
4067,Soda,Beverages,437.78,Medium,26,337,27,4.4
4068,Butter,Snacks,149.25,Medium,27,213,56,4.2
4069,Shampoo,Dairy,299.77,Medium,177,100,168,2.2
4070,Apple,Vegetables,277.9,Low,72,97,119,3.0
4071,Shampoo,Fruits,282.9,None,91,49,119,2.7
4072,Milk,Dairy,364.45,None,84,66,3,1.2
4073,Juice,Dairy,197.03,Medium,88,34,19,4.0
4074,Bread,Personal Care,166.36,Medium,99,274,116,1.7
4075,Juice,Personal Care,427.89,High,140,14,88,4.7
4076,Soda,Beverages,117.85,None,140,10,162,2.6
4077,Shampoo,Personal Care,98.32,None,175,23,52,3.5
4078,Chips,Snacks,17.65,None,108,16,38,4.3
4079,Shampoo,Fruits,113.18,None,116,196,52,1.7
4080,Apple,Dairy,264.08,Low,49,107,120,3.2
4081,Shampoo,Beverages,273.87,High,77,254,85,1.9
4082,Tomato,Fruits,134.67,Low,29,248,98,3.0
4083,Soda,Personal Care,45.41,Low,24,342,117,3.3
4084,Banana,Personal Care,374.87,Medium,102,199,91,1.7
4085,Soda,Snacks,381.41,None,142,269,137,3.3
4086,Bread,Personal Care,498.94,Medium,48,138,112,2.8
4087,Banana,Dairy,451.01,Medium,49,353,82,3.1
4088,Bread,Bakery,463.77,None,144,181,64,4.6
4089,Bread,Dairy,401.12,Medium,105,359,0,2.9
4090,Apple,Dairy,311.6,Low,109,103,180,2.9
4091,Apple,Personal Care,72.99,None,42,34,173,2.9
4092,Butter,Fruits,314.93,None,127,295,153,3.5
4093,Milk,Personal Care,37.42,Low,46,67,129,2.5
4094,Butter,Fruits,443.8,None,41,32,27,4.2
4095,Butter,Fruits,246.09,None,52,150,83,2.1
4096,Milk,Fruits,351.76,Low,45,292,154,2.2
4097,Chips,Beverages,35.6,Low,107,73,27,3.4
4098,Banana,Vegetables,271.78,Medium,58,256,123,2.0
4099,Juice,Personal Care,157.62,High,34,166,30,1.4
4100,Butter,Beverages,149.63,Medium,117,114,174,1.8
4101,Shampoo,Dairy,200.93,Low,105,357,134,4.7
4102,Shampoo,Beverages,10.31,Medium,75,136,71,1.0
4103,Bread,Snacks,238.66,Medium,18,275,47,1.5
4104,Milk,Bakery,248.42,None,111,192,25,4.0
4105,Bread,Fruits,432.93,Low,155,24,182,4.9
4106,Tomato,Personal Care,229.78,Medium,31,280,88,3.8
4107,Tomato,Snacks,188.14,Medium,108,181,134,4.7
4108,Juice,Personal Care,497.43,High,24,103,104,4.4
4109,Apple,Bakery,289.89,Medium,16,251,56,2.9
4110,Apple,Snacks,241.58,High,150,328,114,2.3
4111,Milk,Personal Care,253.01,None,115,22,185,3.5
4112,Milk,Dairy,406.5,Low,173,293,119,3.1
4113,Butter,Fruits,176.93,High,25,129,0,1.1
4114,Tomato,Snacks,200.69,None,178,324,81,4.8
4115,Butter,Dairy,380.38,None,30,157,199,3.3
4116,Apple,Fruits,45.76,Low,37,73,28,4.5
4117,Banana,Vegetables,433.93,Medium,83,150,149,3.9
4118,Banana,Dairy,220.8,None,92,49,167,2.4
4119,Milk,Beverages,294.83,Medium,26,24,189,4.6
4120,Bread,Personal Care,381.16,None,74,295,13,4.2
4121,Apple,Fruits,140.37,Low,150,251,129,2.7
4122,Banana,Snacks,446.25,High,45,351,162,4.4
4123,Apple,Bakery,489.82,None,67,207,70,2.1
4124,Soda,Snacks,252.19,None,29,13,194,3.7
4125,Shampoo,Beverages,469.1,Low,113,184,124,1.5
4126,Tomato,Personal Care,10.55,Low,15,160,78,4.5
4127,Butter,Beverages,448.18,None,32,23,106,3.9
4128,Apple,Snacks,162.41,Low,179,107,97,1.6
4129,Shampoo,Personal Care,162.63,High,161,250,149,1.1
4130,Soda,Bakery,121.76,Low,14,89,17,2.6
4131,Butter,Fruits,165.34,Low,169,323,45,3.7
4132,Apple,Personal Care,114.61,Low,55,355,81,2.1
4133,Milk,Dairy,453.88,Low,26,238,190,4.9
4134,Shampoo,Personal Care,450.52,None,84,139,122,4.7
4135,Butter,Beverages,60.08,Medium,36,41,97,3.4
4136,Apple,Beverages,80.0,High,32,349,163,2.3
4137,Shampoo,Beverages,432.39,None,96,96,45,4.6
4138,Soda,Bakery,205.48,Medium,122,296,102,4.2
4139,Apple,Personal Care,92.94,None,130,21,36,1.3
4140,Apple,Personal Care,260.23,Medium,171,94,17,2.9
4141,Apple,Vegetables,214.17,Low,158,352,170,4.9
4142,Juice,Bakery,117.39,Low,159,169,103,2.8
4143,Milk,Fruits,363.17,Low,74,257,156,4.7
4144,Soda,Fruits,319.33,None,169,309,145,4.9
4145,Butter,Fruits,58.83,Medium,37,85,142,2.5
4146,Juice,Fruits,463.44,Low,91,188,186,4.9
4147,Bread,Fruits,283.65,None,16,294,121,1.6
4148,Juice,Snacks,132.6,High,111,253,93,1.6
4149,Tomato,Beverages,111.08,None,23,219,99,2.1
4150,Tomato,Bakery,76.61,Medium,67,162,27,2.9
4151,Apple,Snacks,218.07,Low,53,183,180,1.7
4152,Juice,Bakery,76.42,Low,23,24,14,2.4
4153,Bread,Vegetables,213.75,None,53,151,127,1.4
4154,Juice,Personal Care,82.9,Low,178,72,42,2.7
4155,Milk,Dairy,331.84,None,82,81,32,4.3
4156,Milk,Beverages,394.77,Medium,11,106,129,3.4
4157,Bread,Vegetables,279.27,Medium,14,144,186,4.2
4158,Juice,Snacks,343.23,Medium,99,77,7,1.5
4159,Shampoo,Dairy,469.81,High,96,211,111,2.6
4160,Milk,Personal Care,322.8,High,149,217,32,1.2
4161,Milk,Vegetables,188.44,Low,87,83,162,2.5
4162,Banana,Personal Care,230.25,Medium,136,117,145,3.5
4163,Juice,Personal Care,431.66,None,86,257,89,3.3
4164,Milk,Bakery,74.05,Medium,108,137,148,1.2
4165,Soda,Dairy,169.61,Medium,56,201,191,1.2
4166,Juice,Bakery,292.87,None,88,29,155,2.2
4167,Tomato,Personal Care,341.43,Low,172,105,115,4.1
4168,Banana,Vegetables,384.11,High,125,249,172,1.1
4169,Milk,Personal Care,165.92,None,156,35,19,3.5
4170,Banana,Snacks,81.47,Low,88,294,122,1.7
4171,Tomato,Personal Care,477.87,Low,124,260,131,4.8
4172,Bread,Bakery,47.43,Low,17,210,35,2.7
4173,Bread,Dairy,56.94,None,32,72,97,1.2
4174,Juice,Vegetables,252.52,None,22,219,76,3.9
4175,Tomato,Bakery,411.44,None,32,126,179,2.9
4176,Chips,Personal Care,389.51,High,40,50,125,4.5
4177,Chips,Snacks,469.47,Low,167,73,38,3.6
4178,Juice,Beverages,79.39,Low,179,31,70,3.8
4179,Apple,Snacks,194.11,Low,139,175,105,4.1
4180,Banana,Personal Care,148.25,None,148,249,139,2.7
4181,Banana,Snacks,431.83,High,162,305,54,4.2
4182,Bread,Beverages,249.29,Medium,166,278,117,1.2
